gender,height,weight,age
female,177.2,67.3,27
male,193.3,101.6,55
female,164.0,67.0,57
female,160.8,72.8,31
male,183.7,83.7,36
female,165.8,69.9,47
female,167.6,79.2,43
female,167.8,64.5,35
male,189.9,82.4,60
male,192.5,81.7,18
male,188.7,91.9,21
female,170.7,60.4,46
female,160.7,66.2,36
female,159.2,70.4,53
female,161.1,66.0,56
female,171.3,81.4,51
male,189.7,85.9,25
female,155.8,68.2,43
female,166.1,78.1,39
female,153.2,68.7,21
female,165.8,76.9,49
male,196.0,98.4,46
female,176.8,70.7,50
male,199.0,84.6,30
female,158.5,86.9,56
female,163.9,66.7,37
male,187.1,92.8,30
female,164.6,65.1,37
female,164.8,71.5,36
female,154.2,76.9,47
female,166.0,74.4,19
male,200.2,74.0,32
male,188.2,87.6,57
female,166.9,74.3,37
female,162.3,73.3,38
female,171.7,68.9,57
male,182.5,82.8,19
female,161.3,76.6,50
female,170.7,75.8,23
male,181.8,68.9,33
male,195.8,96.9,56
male,186.7,90.7,33
male,190.2,76.9,56
female,170.0,86.0,26
female,166.7,76.1,41
male,184.2,87.6,40
male,186.8,86.2,18
female,170.6,57.2,46
female,172.9,84.2,38
male,208.1,60.1,32
male,192.0,90.3,27
female,162.4,87.1,22
female,167.0,68.6,58
male,176.8,92.3,35
female,155.9,59.4,36
female,165.3,64.7,51
female,165.6,72.7,60
female,158.9,70.0,18
male,202.0,77.0,26
male,181.5,90.0,39
female,164.3,57.5,31
female,171.7,64.2,51
male,185.5,81.1,24
male,185.5,84.8,37
male,189.8,89.0,52
male,190.0,83.9,21
female,169.5,67.3,42
female,160.1,71.3,41
female,160.2,79.5,40
male,198.7,79.9,55
male,193.9,79.9,22
female,162.1,79.5,19
female,158.6,69.7,45
male,186.3,64.5,45
female,168.6,75.2,43
female,163.9,80.9,49
male,185.1,101.1,35
male,187.8,94.8,51
male,194.7,80.4,48
female,170.4,69.1,58
male,196.7,86.1,30
female,163.7,93.3,42
male,192.0,85.4,59
male,182.3,96.3,48
male,190.7,66.8,43
male,183.6,86.6,24
female,164.4,77.5,35
female,155.2,67.1,43
male,204.0,89.6,41
female,162.1,49.8,45
male,184.9,73.4,58
male,184.7,73.7,46
male,206.5,81.9,24
female,162.9,72.9,18
male,185.5,83.1,53
male,203.6,83.0,53
female,170.8,72.5,25
female,163.7,86.0,29
male,183.1,70.0,45
male,208.5,93.8,54
male,193.3,65.6,27
female,164.1,66.9,38
female,157.8,78.6,22
female,169.5,62.6,25
male,184.0,80.0,48
female,158.0,72.2,25
female,159.9,76.9,59
male,192.3,71.0,35
female,165.6,58.2,23
female,157.9,68.9,21
male,188.7,116.2,20
female,160.9,74.4,58
male,193.8,86.2,20
male,185.9,83.1,35
female,163.1,77.5,24
female,175.5,69.9,43
male,192.9,80.1,38
male,186.3,92.0,38
female,169.6,69.2,42
male,195.1,102.3,57
female,159.4,59.4,22
female,161.5,77.3,38
male,187.4,64.7,46
male,199.1,78.4,41
female,155.1,66.7,27
female,170.6,69.8,37
female,162.8,61.9,28
female,165.1,55.2,56
male,185.3,101.9,54
female,169.6,72.8,22
male,198.0,83.0,43
male,193.1,104.9,58
male,196.2,84.3,31
male,197.0,85.5,21
female,166.5,61.9,25
male,191.4,96.6,52
male,180.6,77.3,31
female,164.9,68.3,47
female,162.5,56.3,53
female,164.8,69.5,23
female,166.5,83.8,60
female,162.3,73.5,57
male,198.3,81.3,53
female,166.8,61.6,33
male,184.8,91.4,40
male,185.8,97.9,44
male,198.9,105.4,39
male,187.7,97.7,50
female,163.0,76.2,34
female,167.5,76.5,45
male,184.8,61.6,35
male,207.8,83.4,18
male,193.6,83.1,38
male,194.3,97.6,24
female,164.2,61.4,37
male,198.5,96.8,44
male,203.0,101.8,27
female,166.4,75.0,51
female,149.1,75.2,50
male,185.2,74.6,59
female,170.1,64.6,30
male,187.4,94.1,33
male,204.2,80.9,44
male,190.7,65.2,54
male,195.6,71.4,58
male,192.9,89.2,26
male,198.5,71.4,36
female,163.9,60.4,34
female,164.4,59.3,41
male,197.7,100.9,26
male,197.0,81.2,28
female,178.1,65.3,33
female,161.7,72.2,59
female,150.2,83.2,21
female,161.6,55.3,24
male,200.8,85.5,50
female,165.8,74.4,28
male,182.5,69.7,55
female,164.6,59.6,48
female,165.7,66.1,50
male,187.4,83.5,60
male,194.0,80.4,23
female,163.6,66.9,52
male,190.8,73.8,56
male,188.7,85.7,31
male,194.6,87.4,24
male,186.1,87.9,39
female,166.8,76.6,57
female,167.1,71.8,28
female,167.6,74.2,31
male,189.1,85.8,22
female,159.0,64.0,20
female,151.2,62.6,49
male,188.0,92.3,24
female,164.6,72.7,48
male,183.2,89.0,18
male,191.7,81.6,41
male,198.4,85.4,41
female,157.8,75.8,34
female,165.6,63.7,46
female,170.1,63.0,27
female,172.0,73.3,24
male,179.9,110.9,35
female,176.9,67.5,32
female,151.6,68.0,55
female,167.8,63.8,41
female,171.5,67.8,23
female,167.6,68.4,58
male,185.8,83.5,54
female,164.3,65.5,40
male,196.1,55.6,53
male,181.7,78.1,45
female,154.5,77.6,53
male,190.5,107.1,24
male,185.4,100.9,22
male,181.0,94.7,24
male,196.5,90.2,52
female,164.0,55.5,58
male,201.1,71.9,19
female,159.2,54.3,30
male,179.7,81.9,18
male,180.9,94.0,54
female,166.2,71.1,59
female,170.6,61.5,36
female,172.1,66.6,58
female,175.8,77.4,41
male,181.5,72.3,46
female,164.7,66.3,18
female,168.4,77.8,51
female,167.8,62.9,25
male,191.7,89.3,33
female,168.6,81.4,21
male,204.6,87.4,25
male,187.5,85.7,41
female,163.9,80.8,35
male,188.0,87.8,20
female,159.1,74.6,38
male,183.5,86.2,59
female,163.7,71.7,30
female,164.8,71.8,55
female,170.0,60.7,57
female,163.6,74.9,38
male,176.0,85.9,51
female,167.9,67.4,44
male,185.8,78.3,51
female,161.7,79.4,32
male,190.6,81.8,37
female,158.5,63.0,60
female,178.3,73.3,41
female,169.1,79.6,30
male,196.6,86.1,32
female,167.8,70.4,44
male,198.6,103.4,58
female,161.2,67.8,34
male,198.6,98.6,42
male,197.6,102.5,42
female,166.3,51.4,34
male,193.2,65.6,27
female,168.1,61.8,32
male,191.3,76.0,58
male,200.9,95.6,58
female,170.0,85.3,21
female,173.0,59.3,56
female,162.8,70.2,18
female,156.9,67.2,19
male,207.1,79.9,55
female,152.0,71.9,28
male,195.3,84.3,56
female,158.4,73.7,40
female,171.7,66.2,33
male,191.4,77.5,51
female,169.1,77.3,33
male,176.3,77.6,25
male,187.4,98.0,18
male,194.1,86.3,22
female,170.7,75.0,19
male,205.5,82.2,45
male,186.1,79.9,52
male,178.9,87.4,41
female,170.5,64.9,43
male,186.0,84.5,25
female,160.7,64.8,23
male,193.2,104.0,55
female,158.1,70.9,47
female,160.0,73.5,44
female,174.9,74.3,55
male,183.6,83.8,20
male,192.2,80.7,53
female,158.8,62.9,57
male,193.5,96.6,49
female,153.3,67.1,59
female,172.0,75.2,45
male,197.3,96.2,52
female,168.7,62.6,50
male,200.7,75.2,40
female,158.6,73.2,37
male,188.4,73.2,38
female,172.4,82.3,29
male,191.6,79.7,46
female,162.9,84.1,18
male,185.9,72.7,24
male,174.5,82.5,29
male,186.8,92.9,33
female,171.0,64.4,27
male,192.1,90.2,24
female,167.6,74.1,27
female,160.0,59.1,41
male,189.5,81.6,54
female,171.5,72.6,22
female,164.2,63.9,50
male,188.9,83.7,24
female,165.0,70.6,18
male,195.3,89.9,49
female,167.7,69.3,44
female,160.9,75.5,43
male,198.8,87.9,32
male,194.5,72.8,37
male,195.3,83.1,21
male,179.6,86.4,34
male,180.6,70.2,22
male,188.2,91.9,45
male,180.5,74.3,35
male,181.4,72.3,24
male,196.2,79.7,45
male,191.6,98.6,45
male,189.9,70.7,55
male,171.6,78.6,59
male,190.9,90.2,32
female,162.4,65.4,39
male,201.4,84.2,56
female,172.6,77.3,42
male,189.1,90.1,41
male,189.6,76.6,49
female,158.3,52.6,42
male,172.3,85.2,22
male,194.4,96.5,55
male,191.7,69.7,27
male,183.3,88.8,31
male,202.1,81.8,55
male,194.8,80.8,30
female,162.8,71.4,56
male,193.3,84.7,27
male,188.3,96.5,58
female,178.4,66.5,38
male,195.2,88.3,38
female,164.2,89.1,55
male,196.3,63.9,25
female,155.0,67.1,24
female,163.4,60.0,60
male,192.9,76.3,52
male,190.0,87.7,25
female,162.8,72.5,40
female,176.5,77.2,33
female,167.1,65.8,28
male,178.7,97.7,47
female,159.3,68.6,39
female,165.2,63.6,49
male,192.3,89.1,36
male,183.1,96.4,39
female,154.7,59.8,56
female,163.9,71.4,21
female,164.7,79.0,27
male,190.8,90.8,26
female,165.0,86.5,41
male,186.3,87.0,18
male,181.3,91.0,25
female,160.3,66.7,38
female,162.6,59.6,23
male,200.1,85.0,43
female,160.6,70.0,32
male,193.9,91.0,32
male,186.6,70.7,46
male,182.8,82.9,19
male,198.8,91.2,34
female,178.0,64.6,52
female,172.6,70.4,36
male,182.9,70.8,26
female,170.2,76.6,29
male,189.9,80.4,45
female,158.2,55.6,54
female,167.6,74.2,59
male,191.6,83.5,20
female,160.9,62.4,42
female,157.0,81.2,31
female,168.9,69.5,20
female,166.9,68.5,44
male,205.6,98.4,44
female,167.9,71.7,43
female,159.6,71.4,27
male,196.7,89.9,59
male,181.6,93.8,31
female,166.5,66.2,24
female,157.9,68.8,43
male,186.9,105.5,48
male,182.9,88.7,24
male,186.4,86.4,25
female,168.0,64.7,46
female,168.8,66.6,60
male,198.2,84.1,50
male,184.1,96.9,41
female,162.4,71.0,34
female,169.9,59.6,30
female,167.4,69.5,29
female,161.7,55.8,57
female,160.9,85.1,52
male,179.4,80.5,29
female,168.0,70.4,41
female,161.9,75.7,21
female,171.5,67.2,25
male,190.2,98.7,19
female,165.8,73.6,29
female,165.5,48.3,37
female,165.2,52.5,54
male,190.5,86.8,59
male,171.4,67.7,31
male,192.5,78.7,44
male,191.5,85.0,24
female,162.1,66.8,40
female,185.2,57.9,34
male,191.2,88.8,36
female,173.1,72.1,34
female,167.8,77.4,59
female,156.2,75.1,53
male,186.8,97.2,21
female,171.1,73.9,58
male,180.8,95.0,37
male,190.1,85.0,48
female,162.2,67.1,41
male,182.2,86.8,40
male,190.3,74.4,34
male,185.8,72.4,36
female,156.5,71.6,18
female,172.1,64.9,18
male,185.7,73.2,30
male,194.5,83.5,40
male,178.1,83.4,27
female,173.0,59.1,60
female,158.9,70.2,29
female,171.6,74.5,33
male,185.7,63.1,20
male,188.5,103.5,47
female,157.5,68.5,40
female,164.8,66.0,33
male,183.2,94.6,34
male,196.2,63.6,27
male,183.3,67.6,48
male,201.8,77.9,18
male,182.1,81.6,30
female,164.9,70.8,51
female,157.6,89.1,37
male,180.7,107.4,51
female,168.7,72.3,48
female,171.4,93.9,50
male,189.2,91.6,37
female,154.5,78.1,47
female,171.0,75.5,58
male,172.6,80.9,39
male,180.3,94.0,25
male,192.5,75.2,27
female,159.7,71.9,53
male,183.8,69.1,53
female,160.2,85.8,47
male,187.3,88.7,31
female,166.4,64.8,37
female,177.9,80.4,56
female,167.3,80.5,34
male,202.9,101.7,19
male,190.3,76.3,33
male,198.4,94.9,42
male,206.7,77.3,58
female,162.6,69.5,21
male,195.7,92.7,40
male,198.8,78.2,34
male,181.1,70.8,50
male,187.4,96.2,50
female,157.6,84.6,43
male,191.1,89.6,27
female,171.7,59.6,37
female,164.7,66.6,55
male,191.2,72.3,30
female,168.0,71.5,55
male,176.8,105.8,25
female,161.0,60.2,58
male,197.1,81.8,24
male,201.1,86.5,28
female,167.2,78.3,19
female,156.9,64.2,51
male,190.5,94.0,24
male,201.6,92.4,51
female,159.2,63.1,56
male,176.6,80.2,52
male,190.3,78.8,52
female,170.2,76.7,30
male,204.3,97.2,24
female,167.5,60.3,23
female,155.9,76.3,54
female,164.1,73.5,27
male,193.7,84.2,29
male,174.5,67.4,27
female,165.8,64.8,21
female,159.7,67.4,56
male,191.9,87.4,51
female,165.4,76.1,58
male,199.0,76.5,25
female,167.7,67.8,55
female,153.9,73.6,21
female,163.6,94.1,42
male,191.5,92.8,35
male,191.4,78.1,43
male,200.0,65.5,37
male,183.2,80.6,45
female,157.8,85.4,56
female,155.9,81.5,27
female,157.1,67.7,60
female,153.0,62.0,49
female,168.8,76.1,43
male,185.3,100.0,43
male,189.3,73.4,20
female,168.2,68.1,56
male,180.2,97.0,33
female,164.5,76.6,50
male,194.7,85.5,38
female,154.9,70.9,35
female,157.4,63.7,41
male,195.1,84.3,36
female,161.9,66.7,53
male,186.0,94.5,33
male,191.9,73.3,35
male,194.0,90.4,33
female,159.3,64.8,57
female,167.1,69.7,24
female,163.2,63.5,19
female,170.7,64.1,34
female,149.7,80.1,58
male,191.7,77.8,24
female,163.0,71.0,24
female,160.9,67.9,34
male,189.3,70.5,28
female,157.8,65.0,47
female,158.5,81.0,29
female,173.9,67.4,52
male,194.5,76.1,19
female,175.9,72.7,19
female,159.2,66.4,22
female,159.3,63.5,40
female,169.5,52.4,42
female,159.5,65.5,56
male,189.6,86.8,34
male,193.3,87.3,21
male,193.6,92.2,25
male,187.9,85.6,38
female,166.3,78.1,45
female,168.4,69.4,30
female,172.3,56.1,54
female,160.4,77.9,51
male,185.4,82.4,54
female,159.8,61.2,38
male,201.5,83.3,33
female,178.1,85.9,47
female,163.0,52.9,19
male,195.5,80.4,36
male,186.2,65.8,49
male,186.6,79.9,31
male,182.5,108.2,20
female,160.2,73.2,47
female,164.2,55.9,49
male,184.6,93.7,41
female,155.2,68.8,39
male,189.5,86.2,23
male,190.3,82.7,37
male,185.4,92.5,31
female,162.2,62.0,28
male,201.0,96.8,36
female,160.5,70.0,40
male,191.2,74.3,36
male,203.5,100.2,53
female,163.1,61.5,28
female,165.8,81.2,28
female,167.7,79.3,23
female,166.1,64.9,55
male,200.8,82.8,59
female,156.6,68.6,43
female,172.3,81.6,58
male,194.1,64.7,35
male,195.3,91.1,26
male,191.2,93.8,20
male,177.3,81.0,60
male,191.1,81.6,23
female,161.9,83.6,29
male,186.7,95.2,45
female,167.5,70.9,27
female,158.9,87.2,32
female,165.1,69.2,49
female,174.2,59.1,26
male,185.7,85.7,37
female,161.7,66.8,19
male,197.6,107.0,18
male,201.1,80.4,45
male,200.5,92.2,32
female,153.1,74.5,27
male,180.0,79.5,20
female,162.8,73.1,59
female,175.0,68.5,48
female,160.1,81.1,49
female,165.2,70.7,37
male,194.8,94.6,40
male,191.5,94.0,29
female,164.8,76.7,51
male,184.5,80.1,18
male,187.7,86.4,44
female,165.8,75.8,35
male,180.4,81.9,57
female,163.6,63.9,21
male,202.3,78.6,29
female,163.3,62.4,29
female,173.8,57.2,35
male,195.5,93.8,49
female,158.4,70.4,21
male,193.0,71.9,34
male,190.0,69.7,33
female,154.5,73.9,53
female,156.1,69.0,49
male,194.0,70.0,34
female,169.0,71.4,57
male,185.2,77.0,55
female,164.7,74.3,22
female,165.6,60.3,23
female,162.0,71.0,46
female,166.1,77.7,36
male,190.2,82.5,43
male,183.3,94.3,40
female,156.9,75.2,38
female,167.5,71.9,38
female,163.5,77.7,21
male,196.4,83.9,25
male,185.6,94.8,30
female,158.0,77.6,40
female,169.7,75.6,31
female,155.6,63.6,40
male,206.1,104.4,25
female,160.7,59.8,53
male,200.2,79.1,33
male,180.2,87.1,26
female,165.7,75.0,46
male,177.6,73.1,45
female,163.9,66.5,29
female,157.1,66.8,53
male,192.7,82.3,48
male,193.7,87.6,48
male,191.0,83.8,51
female,165.1,70.4,33
female,175.1,66.7,40
female,161.2,68.6,47
female,166.7,77.6,26
male,184.6,83.5,35
male,208.4,74.6,23
female,161.2,72.3,20
female,162.5,63.5,35
male,188.7,83.9,48
female,160.3,80.0,41
male,182.3,67.3,60
male,195.0,91.4,50
male,193.1,84.3,51
male,184.3,87.5,18
female,158.6,61.5,48
female,161.7,75.9,39
female,170.0,66.1,45
male,190.7,80.0,45
male,191.0,82.7,60
male,205.1,76.0,51
female,162.5,85.8,32
male,184.5,74.1,20
female,160.4,69.6,56
female,164.5,70.0,33
male,195.8,81.9,46
female,156.9,79.7,59
male,195.4,73.1,60
female,166.7,69.1,29
male,202.2,86.6,24
female,173.7,70.5,41
female,156.6,68.9,23
male,188.4,87.6,42
male,191.2,82.3,38
male,183.2,92.1,50
female,154.3,70.7,20
male,186.0,64.2,21
female,155.2,66.3,29
female,172.7,70.2,31
female,160.7,74.7,28
male,197.9,85.9,38
female,165.6,82.4,27
female,167.4,77.1,47
male,180.7,78.9,44
male,185.9,71.6,19
male,188.5,92.9,52
male,183.1,102.0,25
male,189.6,83.1,24
male,182.1,101.7,20
male,179.2,77.4,47
female,167.4,81.8,49
female,159.7,80.8,28
male,201.4,85.1,19
female,160.7,67.3,22
male,196.9,72.7,28
male,180.2,87.8,56
female,162.9,71.0,32
female,161.0,58.6,53
male,195.4,88.9,58
female,163.0,64.3,59
female,178.3,79.8,32
female,164.6,71.4,42
female,162.4,71.3,52
male,180.2,69.6,18
female,165.4,65.8,54
male,204.5,84.7,38
male,181.7,75.0,40
male,188.8,69.3,26
male,185.7,87.9,54
male,191.4,76.6,22
male,194.2,81.0,58
male,187.2,95.1,43
female,164.6,72.4,55
male,197.9,75.0,52
male,183.5,80.0,49
male,196.3,91.3,33
female,177.2,68.1,45
male,188.3,106.6,49
female,169.5,82.8,50
male,185.3,96.3,26
female,165.8,69.6,21
female,165.5,69.4,56
female,165.5,61.7,36
male,204.6,88.6,25
male,192.8,94.0,25
female,176.7,61.7,40
male,192.3,76.3,19
male,192.3,100.4,58
female,171.6,61.5,60
female,160.5,71.2,47
male,192.3,92.3,59
male,172.7,81.3,27
male,191.6,77.5,40
female,158.2,79.5,23
female,173.5,79.1,35
male,194.2,74.3,60
male,192.1,79.7,46
male,201.7,75.2,33
male,197.6,81.9,36
male,184.9,86.6,43
female,155.6,62.7,32
female,166.4,75.8,28
male,196.4,101.4,37
male,197.3,96.4,39
female,162.8,72.2,35
female,166.3,60.4,49
female,168.0,65.3,56
female,161.4,75.0,46
female,159.9,83.6,25
female,171.7,68.4,36
female,159.5,62.4,32
female,173.4,81.3,23
male,200.4,84.5,25
male,185.9,76.0,41
male,181.4,80.2,33
female,172.2,70.4,44
male,186.6,91.7,58
female,156.6,59.3,28
male,189.6,96.2,57
female,168.9,71.3,31
male,188.1,82.3,60
male,186.8,101.5,47
female,165.4,66.1,52
male,203.4,77.7,34
female,157.5,74.5,59
female,162.1,66.8,28
female,160.5,78.6,51
female,166.6,71.0,27
female,164.3,49.6,35
female,169.8,77.4,56
female,164.1,92.8,29
female,162.3,67.5,49
female,152.9,66.0,27
male,185.7,93.7,48
female,163.6,53.5,56
female,164.0,79.9,60
male,183.0,99.4,60
male,194.2,81.2,22
male,191.4,90.4,42
male,181.8,98.7,20
male,180.1,63.0,32
female,170.4,74.5,36
male,187.3,94.6,37
male,197.0,65.7,48
male,190.2,88.4,28
male,189.1,78.6,36
female,171.6,66.7,49
female,167.6,56.3,51
male,187.2,84.8,58
female,180.1,73.5,38
female,163.1,76.4,41
female,179.8,61.6,38
male,199.3,92.3,18
male,183.1,70.9,34
female,169.0,74.2,43
male,194.2,93.7,47
female,159.4,81.1,29
male,197.6,81.6,57
female,170.5,78.3,37
female,154.5,64.8,34
female,157.0,79.4,39
female,172.4,66.2,55
male,174.7,76.5,58
female,166.8,52.7,53
male,185.0,77.4,21
female,163.0,59.7,38
female,163.9,78.5,19
male,192.2,81.4,41
male,193.5,78.8,29
male,206.9,90.8,36
female,177.0,71.7,55
female,169.5,62.4,22
female,153.2,55.1,54
male,182.4,93.6,25
female,173.2,70.3,26
female,159.7,63.1,25
male,199.6,85.6,34
female,167.4,77.2,42
male,197.4,98.2,19
male,194.8,83.1,55
female,157.7,62.0,35
male,194.8,80.0,27
female,157.0,61.3,44
male,193.6,74.7,60
male,187.4,96.7,24
male,191.8,99.5,28
female,164.8,76.3,42
female,166.3,74.8,54
female,164.7,64.1,26
male,195.8,92.2,45
female,172.7,74.6,52
male,189.7,95.3,60
female,159.5,65.1,43
female,172.3,73.3,42
female,171.4,65.6,43
female,167.0,76.0,34
female,175.3,68.1,28
female,160.6,77.6,45
female,169.1,67.6,60
male,192.2,80.7,50
male,185.6,93.3,53
male,192.5,99.9,47
female,156.0,70.3,46
female,162.1,68.2,48
male,176.8,79.3,42
male,197.4,83.8,19
female,169.7,70.9,59
female,166.5,73.5,56
female,164.4,90.2,58
male,181.3,85.6,42
female,165.4,73.2,26
female,160.5,65.0,45
male,189.9,80.9,39
male,178.3,86.7,50
female,164.5,71.3,37
male,190.9,99.0,30
male,194.9,94.5,48
male,196.9,87.7,26
male,193.7,87.5,59
female,162.8,57.2,20
male,193.9,97.0,55
female,158.5,76.6,59
female,174.2,64.6,60
male,184.1,91.4,21
male,182.6,93.1,34
female,163.1,56.3,18
female,160.8,67.8,22
male,177.1,88.4,35
female,161.0,70.5,43
female,163.2,69.6,55
male,192.7,63.8,23
male,194.1,80.4,30
male,202.1,79.6,51
female,174.1,80.4,28
male,188.3,77.3,20
female,156.8,74.8,27
male,195.0,81.1,21
female,165.4,81.0,36
male,194.5,97.9,36
female,169.9,59.9,37
female,167.3,75.2,44
male,198.1,107.1,40
female,151.2,64.2,56
male,191.6,78.3,37
female,167.2,74.9,42
female,165.2,54.2,54
female,159.3,83.2,53
female,157.1,69.1,42
female,166.5,74.9,28
female,157.3,69.5,29
male,181.9,91.6,25
male,176.9,85.1,41
female,158.8,72.9,33
female,155.7,81.0,33
male,184.2,82.3,60
male,186.3,74.9,44
male,190.3,104.0,36
female,175.6,71.7,52
male,201.1,88.2,34
male,183.4,66.6,60
female,158.6,77.6,36
male,185.4,90.6,41
female,171.4,55.4,37
male,200.1,87.7,23
female,166.4,72.5,22
female,165.5,63.2,49
female,161.6,87.3,52
female,158.1,74.1,45
male,206.9,80.6,32
male,205.1,89.3,27
male,189.2,86.8,47
female,164.1,81.3,37
female,171.7,61.4,25
female,161.0,64.0,56
male,192.3,89.7,43
female,163.7,67.0,45
female,156.6,67.4,25
male,189.2,89.5,38
male,183.1,103.9,54
male,180.4,81.4,57
female,175.1,70.8,19
male,192.1,84.0,60
male,179.3,90.4,57
male,188.9,84.9,51
male,177.0,74.6,25
female,162.1,77.8,35
male,184.7,81.8,32
male,198.4,86.4,41
female,153.6,68.9,34
male,186.6,88.1,27
female,158.2,82.8,23
female,163.9,72.7,48
female,175.6,64.0,53
male,186.6,94.9,30
female,166.9,69.6,60
female,166.5,79.7,44
female,175.8,68.6,51
female,166.0,64.2,19
female,168.7,76.2,48
male,191.2,68.1,32
male,196.8,86.2,50
female,175.3,52.2,31
male,189.3,82.1,28
female,162.3,67.3,47
male,191.7,98.0,26
female,162.5,66.5,57
male,198.6,81.1,23
female,169.0,76.0,19
female,165.7,79.7,52
female,167.6,62.7,25
male,190.8,80.5,48
female,171.9,74.6,24
female,159.0,77.3,51
male,191.7,101.6,50
male,191.0,85.4,41
male,188.4,78.7,21
female,169.2,67.6,50
female,158.8,64.5,44
male,207.7,61.0,51
male,191.1,91.0,42
male,194.3,85.0,53
male,194.6,89.9,60
female,175.6,66.6,57
male,199.5,83.0,31
male,192.8,63.4,40
male,193.5,89.3,36
female,163.5,67.6,24
male,191.2,85.3,48
male,183.0,105.5,54
female,157.6,71.9,43
female,168.4,62.3,42
female,162.1,69.8,18
female,168.2,73.8,50
male,199.8,76.0,58
male,177.7,83.1,28
male,190.1,62.9,40
female,159.0,63.5,47
male,193.6,100.2,23
female,160.9,69.4,51
female,176.4,75.9,57
female,165.0,74.2,36
female,162.5,81.2,36
female,163.0,64.6,54
female,162.6,76.1,40
female,157.7,69.1,56
female,164.8,61.5,58
female,170.9,65.7,53
female,168.2,73.4,50
male,202.6,83.3,28
male,201.3,103.7,57
female,158.0,63.6,44
male,193.9,97.8,18
male,195.9,85.7,44
female,160.4,77.3,25
female,163.4,63.7,30
female,171.3,65.4,25
male,197.5,81.1,40
male,196.6,75.4,26
male,190.6,91.8,40
male,188.6,93.8,52
male,185.6,78.2,36
female,171.4,61.8,57
male,183.3,76.6,22
male,194.4,86.4,55
male,186.2,106.5,19
male,185.9,80.7,20
female,164.3,71.2,19
female,169.4,77.1,60
female,165.8,67.0,60
male,184.1,93.6,38
female,161.1,71.3,41
male,197.2,81.9,26
male,186.6,86.9,37
female,169.0,60.9,55
female,172.8,84.3,23
female,165.3,74.8,18
male,189.8,99.6,30
female,158.3,77.1,55
male,198.3,90.2,41
female,160.5,74.5,27
male,198.9,91.1,52
male,181.6,101.7,35
male,194.5,91.2,20
male,184.5,81.8,39
male,194.4,84.1,27
male,194.7,112.1,50
female,170.0,66.8,45
male,192.1,66.7,28
male,199.6,84.5,25
female,155.7,57.2,27
female,154.4,74.8,44
female,165.5,67.3,41
female,168.1,71.4,32
female,162.7,74.8,30
male,178.4,77.5,41
male,199.1,90.4,34
female,160.7,70.9,29
male,196.8,75.5,19
male,182.9,96.9,51
male,189.4,91.7,56
male,181.2,89.5,54
male,188.3,92.6,45
male,184.2,97.5,35
male,182.9,84.8,60
female,168.6,66.3,27
male,196.5,84.6,32
female,163.1,84.3,56
male,179.4,108.7,25
male,188.9,89.5,40
male,188.9,93.9,22
male,191.7,82.7,56
female,169.1,75.0,35
female,165.3,77.8,43
male,188.4,80.2,34
female,157.9,68.9,54
male,186.8,92.7,32
male,198.9,80.0,31
male,182.4,85.6,18
female,166.1,74.8,37
female,167.8,75.3,22
female,159.2,60.8,37
male,193.4,74.7,23
male,185.3,94.0,36
male,192.4,67.8,24
male,192.9,78.7,43
female,169.7,69.8,50
male,202.3,96.6,23
female,164.3,69.9,54
female,157.4,54.7,58
female,169.9,77.9,25
female,167.8,68.0,22
male,194.4,85.1,60
female,174.7,71.7,33
female,164.7,71.5,55
male,177.6,99.3,29
male,185.0,95.2,60
male,178.6,96.2,50
male,177.1,97.8,21
female,174.7,66.4,41
female,154.6,71.7,20
female,159.5,67.3,26
female,176.0,76.5,18
male,189.7,96.6,21
female,168.6,76.4,56
male,195.1,91.9,41
female,162.8,73.6,50
male,197.9,87.3,28
female,163.0,70.4,31
male,180.3,97.7,21
male,193.8,111.4,52
female,164.0,61.0,35
female,162.1,77.2,31
female,170.7,65.7,33
male,195.1,71.0,26
male,183.5,85.8,39
female,158.7,70.1,25
female,174.9,73.1,60
female,167.0,103.2,58
male,184.4,85.8,58
male,192.6,80.3,58
male,189.6,92.3,42
male,197.7,74.8,20
male,189.5,85.3,21
male,195.0,93.1,28
female,165.6,66.7,48
female,170.7,69.2,50
male,194.9,81.5,47
female,166.1,67.9,49
male,195.8,69.4,41
female,164.3,69.7,35
male,187.9,76.9,37
male,188.2,56.7,60
male,197.1,107.9,23
male,196.0,80.5,29
female,170.3,53.5,39
female,175.1,66.0,21
male,198.4,85.3,36
female,170.5,80.4,21
female,164.9,74.2,52
male,193.6,78.3,22
male,186.6,95.3,20
female,154.5,72.0,54
female,166.0,69.1,20
female,172.6,55.8,57
female,168.6,56.9,51
male,188.3,79.0,36
female,175.8,62.3,58
male,176.3,89.2,18
male,182.8,99.4,51
female,168.6,69.1,23
female,155.5,76.1,46
female,163.1,71.8,18
female,162.1,69.3,22
female,156.7,77.5,50
male,186.8,88.9,32
male,184.0,73.0,46
female,157.9,61.0,21
female,173.5,67.9,29
male,185.4,88.0,55
female,155.9,80.9,60
male,198.7,68.6,30
female,163.7,80.5,44
female,157.5,85.4,26
female,164.1,72.8,26
female,159.4,82.7,33
female,162.5,57.0,26
female,164.9,66.8,21
female,175.3,79.3,59
male,202.7,74.7,49
female,175.2,76.7,21
female,170.6,65.0,20
male,189.6,68.2,37
female,164.9,82.4,30
female,161.4,81.1,47
female,157.2,75.9,29
female,168.8,73.1,49
